order_item_sk,order_date_sk,customer_sk,channel_sk,store_sk,bill_addr_sk,product_sk,quantity,unit_price,discount_amount,line_total
7803,470,418,1,,1830,1,3,12000.0,0.0,36000.0
7804,68,661,2,3,2697,1,1,10800.0,540.0,10260.0
7805,199,477,2,2,555,2,1,15000.0,300.0,14700.0
7806,199,477,2,2,555,1,3,12000.0,720.0,35280.0
7807,100,1236,1,,773,1,2,12600.0,504.0,24696.0
7808,72,1257,1,,2442,1,3,10800.0,648.0,31752.0
7809,72,1257,1,,2442,1,1,10800.0,0.0,10800.0
7810,255,436,1,,,1,2,13200.0,1320.0,25080.0
7811,205,1206,1,,1116,1,1,13200.0,0.0,13200.0
7812,85,249,1,,215,1,1,12000.0,0.0,12000.0
7813,85,249,1,,215,2,2,15750.0,1575.0,29925.0
7814,624,954,1,,2045,1,1,10800.0,0.0,10800.0
7815,319,391,2,3,383,1,3,12000.0,3600.0,32400.0
7816,472,462,2,4,1070,1,3,12000.0,3600.0,32400.0
7817,420,279,2,3,577,2,1,15000.0,750.0,14250.0
7818,608,1269,1,,259,1,3,12000.0,0.0,36000.0
7819,602,1240,2,4,1373,2,2,13500.0,1350.0,25650.0
7820,207,362,2,4,1115,1,3,12000.0,720.0,35280.0
7821,508,1120,2,4,,2,1,15000.0,750.0,14250.0
7822,399,347,1,,3118,2,3,15000.0,900.0,44100.0
7823,199,1222,1,,2296,1,3,12000.0,720.0,35280.0
7824,199,1222,1,,2296,1,2,12000.0,2400.0,21600.0
7825,127,379,1,,434,1,1,10800.0,0.0,10800.0
7826,304,1002,2,3,115,2,2,15750.0,0.0,31500.0
7827,304,1002,2,3,115,1,3,12000.0,720.0,35280.0
7828,457,1194,2,4,937,2,2,15000.0,1500.0,28500.0
7829,457,1194,2,4,937,2,1,16500.0,330.0,16170.0
7830,107,302,2,3,221,1,3,12000.0,0.0,36000.0
7831,107,302,2,3,221,2,1,15750.0,315.0,15435.0
7832,609,418,2,4,1792,1,2,12600.0,2520.0,22680.0
7833,609,418,2,4,1792,1,3,13200.0,0.0,39600.0
7834,232,322,1,,2844,2,2,16500.0,0.0,33000.0
7835,116,590,2,2,,2,3,15000.0,900.0,44100.0
7836,493,1444,1,,1457,1,2,12000.0,480.0,23520.0
7837,628,1135,1,,1386,2,1,16500.0,1650.0,14850.0
7838,628,1135,1,,1386,1,3,12000.0,0.0,36000.0
7839,628,1135,1,,1386,1,2,10800.0,432.0,21168.0
7840,604,1163,1,,682,1,3,12000.0,720.0,35280.0
7841,381,591,1,,2328,1,2,10800.0,1080.0,20520.0
7842,381,591,1,,2328,2,2,15000.0,600.0,29400.0
7843,377,338,1,,854,2,3,15000.0,900.0,44100.0
7844,53,911,1,,2059,2,2,13500.0,2700.0,24300.0
7845,414,46,2,1,697,1,3,12000.0,720.0,35280.0
7846,294,1344,2,2,322,1,3,12600.0,0.0,37800.0
7847,294,1344,2,2,322,1,2,12000.0,0.0,24000.0
7848,543,314,2,3,2535,2,1,15000.0,300.0,14700.0
7849,213,932,1,,2956,1,2,12000.0,480.0,23520.0
7850,213,932,1,,2956,1,3,12000.0,720.0,35280.0
7851,273,1358,1,,748,1,1,12000.0,1200.0,10800.0
7852,109,1162,2,2,2456,2,3,15000.0,900.0,44100.0
7853,373,1053,2,2,1227,2,3,15750.0,945.0,46305.0
7854,373,1053,2,2,1227,1,3,12000.0,1800.0,34200.0
7855,242,945,2,4,658,1,3,12000.0,3600.0,32400.0
7856,409,697,1,,3204,2,1,13500.0,270.0,13230.0
7857,409,697,1,,3204,2,1,13500.0,270.0,13230.0
7858,251,1101,2,1,386,1,1,12000.0,600.0,11400.0
7859,281,1406,2,2,788,1,3,10800.0,648.0,31752.0
7860,372,688,2,4,2710,1,1,12000.0,600.0,11400.0
7861,470,1269,2,2,968,2,3,13500.0,4050.0,36450.0
7862,201,279,1,,2726,1,1,12000.0,240.0,11760.0
7863,158,185,1,,2419,1,1,12000.0,600.0,11400.0
7864,522,1492,1,,1159,1,1,12000.0,240.0,11760.0
7865,522,1492,1,,1159,1,3,13200.0,1980.0,37620.0
7866,522,1492,1,,1159,2,2,13500.0,0.0,27000.0
7867,409,277,1,,3122,2,2,16500.0,3300.0,29700.0
7868,409,277,1,,3122,2,1,15000.0,750.0,14250.0
7869,548,1234,2,1,2560,1,3,12000.0,0.0,36000.0
7870,77,858,1,,831,2,2,15000.0,3000.0,27000.0
7871,259,315,2,3,3004,1,1,12600.0,1260.0,11340.0
7872,259,315,2,3,3004,1,2,10800.0,0.0,21600.0
7873,553,1151,2,1,949,1,2,12000.0,480.0,23520.0
7874,323,994,1,,1223,1,3,13200.0,1980.0,37620.0
7875,323,994,1,,1223,1,1,10800.0,0.0,10800.0
7876,177,9,2,3,2878,1,1,12600.0,0.0,12600.0
7877,177,9,2,3,2878,2,1,15000.0,300.0,14700.0
7878,177,9,2,3,2878,2,3,15000.0,900.0,44100.0
7879,268,1247,2,2,3165,2,2,15750.0,1575.0,29925.0
7880,265,879,1,,2663,2,3,15000.0,0.0,45000.0
7881,265,879,1,,2663,2,1,15000.0,1500.0,13500.0
7882,100,113,1,,556,1,3,12000.0,0.0,36000.0
7883,18,1413,1,,622,2,1,15000.0,1500.0,13500.0
7884,173,941,2,1,,1,1,12000.0,600.0,11400.0
7885,173,941,2,1,,1,1,12000.0,1200.0,10800.0
7886,194,1467,1,,1542,1,2,12000.0,2400.0,21600.0
7887,553,1188,1,,1454,2,1,15000.0,0.0,15000.0
7888,581,1115,1,,2932,2,1,15000.0,1500.0,13500.0
7889,581,1115,1,,2932,2,3,15000.0,0.0,45000.0
7890,142,1336,2,4,187,1,2,12000.0,480.0,23520.0
7891,18,1363,1,,2869,2,1,16500.0,825.0,15675.0
7892,149,785,2,3,1797,1,3,13200.0,0.0,39600.0
7893,420,1103,2,1,3066,1,1,12000.0,0.0,12000.0
7894,572,517,1,,1717,1,1,13200.0,0.0,13200.0
7895,572,517,1,,1717,1,1,12000.0,1200.0,10800.0
7896,221,519,1,,1193,2,2,13500.0,1350.0,25650.0
7897,77,1319,1,,963,1,2,12000.0,2400.0,21600.0
7898,198,182,2,1,,2,3,15750.0,4725.0,42525.0
7899,198,182,2,1,,2,3,15000.0,0.0,45000.0
7900,213,316,2,1,,2,3,15750.0,2362.5,44887.5
7901,425,990,1,,2481,2,3,15000.0,4500.0,40500.0
7902,303,500,1,,2735,2,3,13500.0,0.0,40500.0
7903,295,353,1,,542,1,2,12000.0,1200.0,22800.0
7904,295,353,1,,542,2,1,13500.0,1350.0,12150.0
7905,262,980,1,,56,1,2,10800.0,2160.0,19440.0
7906,262,980,1,,56,1,3,12000.0,0.0,36000.0
7907,524,1137,1,,223,2,2,15000.0,1500.0,28500.0
7908,101,1122,1,,3108,2,2,15000.0,0.0,30000.0
7909,101,1122,1,,3108,1,2,10800.0,2160.0,19440.0
7910,138,588,1,,3024,1,1,12000.0,600.0,11400.0
7911,374,1144,2,3,2890,1,3,12000.0,1800.0,34200.0
7912,162,1413,1,,221,1,1,12600.0,0.0,12600.0
7913,162,1413,1,,221,2,3,16500.0,990.0,48510.0
7914,134,1115,2,4,,1,2,12000.0,1200.0,22800.0
7915,497,142,1,,2585,2,1,15750.0,0.0,15750.0
7916,74,969,2,4,2438,1,2,12600.0,0.0,25200.0
7917,532,1042,2,2,2920,1,1,10800.0,216.0,10584.0
7918,532,1042,2,2,2920,1,3,12000.0,720.0,35280.0
7919,358,728,2,4,494,2,1,15000.0,0.0,15000.0
7920,358,728,2,4,494,1,1,10800.0,0.0,10800.0
7921,222,1117,2,4,2303,2,2,15000.0,3000.0,27000.0
7922,349,484,1,,123,2,2,15750.0,630.0,30870.0
7923,483,1339,1,,,2,1,15750.0,787.5,14962.5
7924,515,1474,1,,1909,2,2,15000.0,1500.0,28500.0
7925,515,1474,1,,1909,1,1,12000.0,600.0,11400.0
7926,297,1161,1,,363,2,2,15000.0,0.0,30000.0
7927,297,1161,1,,363,2,2,15000.0,3000.0,27000.0
7928,54,1149,2,4,2253,2,3,15000.0,900.0,44100.0
7929,205,477,1,,345,2,2,15000.0,600.0,29400.0
7930,616,951,1,,2748,1,1,12000.0,0.0,12000.0
7931,515,508,1,,3112,1,3,13200.0,1980.0,37620.0
7932,515,508,1,,3112,1,2,12600.0,0.0,25200.0
7933,612,689,1,,1404,1,1,12000.0,600.0,11400.0
7934,612,689,1,,1404,2,2,16500.0,3300.0,29700.0
7935,275,289,2,4,1807,2,3,13500.0,2025.0,38475.0
7936,597,1229,2,3,829,2,1,15000.0,750.0,14250.0
7937,381,1061,1,,2591,1,1,12600.0,0.0,12600.0
7938,249,1051,2,1,2312,1,1,10800.0,1080.0,9720.0
7939,583,35,2,3,2528,2,2,15000.0,600.0,29400.0
7940,347,3,2,4,2217,2,1,15000.0,300.0,14700.0
7941,347,3,2,4,2217,2,2,15750.0,3150.0,28350.0
7942,478,1186,1,,,2,2,15000.0,1500.0,28500.0
7943,469,1232,2,1,2395,2,2,15000.0,0.0,30000.0
7944,469,1232,2,1,2395,1,2,12000.0,480.0,23520.0
7945,122,1076,1,,1397,2,1,15000.0,300.0,14700.0
7946,505,111,2,2,2703,1,2,12000.0,2400.0,21600.0
7947,505,111,2,2,2703,2,1,15000.0,300.0,14700.0
7948,391,1149,2,1,,1,3,12600.0,3780.0,34020.0
7949,391,1149,2,1,,1,3,12000.0,3600.0,32400.0
7950,513,1392,2,2,1231,1,2,10800.0,432.0,21168.0
7951,604,611,2,3,1936,1,2,12000.0,2400.0,21600.0
7952,288,1313,1,,500,2,2,13500.0,2700.0,24300.0
7953,288,1313,1,,500,1,2,12000.0,0.0,24000.0
7954,471,944,1,,1087,1,1,12000.0,0.0,12000.0
7955,454,1362,1,,286,1,1,12000.0,0.0,12000.0
7956,413,1225,2,1,96,1,3,12000.0,0.0,36000.0
7957,413,1225,2,1,96,1,3,12000.0,0.0,36000.0
7958,287,1406,1,,1342,1,3,10800.0,0.0,32400.0
7959,328,220,1,,2444,2,2,15000.0,0.0,30000.0
7960,632,1160,1,,2819,2,2,15000.0,1500.0,28500.0
7961,262,745,2,3,1283,1,1,12000.0,0.0,12000.0
7962,262,745,2,3,1283,2,2,16500.0,1650.0,31350.0
7963,55,928,1,,167,1,2,12600.0,0.0,25200.0
7964,33,1377,1,,2555,2,2,15000.0,3000.0,27000.0
7965,33,1377,1,,2555,2,2,15750.0,3150.0,28350.0
7966,49,1475,1,,1201,2,2,13500.0,1350.0,25650.0
7967,469,138,2,3,655,1,2,12600.0,504.0,24696.0
7968,280,697,1,,1598,2,1,15000.0,300.0,14700.0
7969,605,1393,1,,3169,2,2,15000.0,3000.0,27000.0
7970,350,1000,1,,2520,1,1,12600.0,252.0,12348.0
7971,350,1000,1,,2520,2,1,13500.0,675.0,12825.0
7972,455,206,1,,1717,2,2,16500.0,3300.0,29700.0
7973,556,722,1,,1329,1,2,12000.0,1200.0,22800.0
7974,392,1447,1,,2667,2,1,15000.0,1500.0,13500.0
7975,459,1466,2,4,2432,1,2,12000.0,480.0,23520.0
7976,25,189,1,,1163,1,1,10800.0,216.0,10584.0
7977,220,148,1,,1708,2,3,13500.0,4050.0,36450.0
7978,579,1258,1,,592,1,2,12000.0,480.0,23520.0
7979,579,1258,1,,592,1,3,12000.0,0.0,36000.0
7980,218,596,1,,2061,1,2,10800.0,432.0,21168.0
7981,481,546,2,3,604,1,2,12000.0,2400.0,21600.0
7982,481,546,2,3,604,2,3,13500.0,0.0,40500.0
7983,391,100,2,2,331,2,2,15000.0,600.0,29400.0
7984,615,1473,1,,2244,1,3,12000.0,0.0,36000.0
7985,29,913,2,1,1406,1,3,12600.0,1890.0,35910.0
7986,29,913,2,1,1406,2,2,15750.0,0.0,31500.0
7987,258,43,1,,1124,2,1,15000.0,300.0,14700.0
7988,258,43,1,,1124,1,3,12600.0,1890.0,35910.0
7989,18,882,2,4,856,1,2,10800.0,1080.0,20520.0
7990,339,979,1,,2375,2,1,13500.0,1350.0,12150.0
7991,339,979,1,,2375,2,3,15000.0,0.0,45000.0
7992,513,281,1,,304,1,2,12000.0,0.0,24000.0
7993,590,32,1,,634,1,3,13200.0,3960.0,35640.0
7994,590,32,1,,634,1,2,10800.0,0.0,21600.0
7995,443,1427,2,1,2226,1,2,12000.0,0.0,24000.0
7996,629,112,2,3,406,1,1,12000.0,0.0,12000.0
7997,583,187,1,,1732,1,3,12000.0,3600.0,32400.0
7998,521,757,1,,876,1,3,10800.0,0.0,32400.0
7999,197,849,1,,829,1,2,12000.0,2400.0,21600.0
8000,339,902,1,,261,2,1,15000.0,0.0,15000.0
8001,236,38,2,1,83,1,1,10800.0,1080.0,9720.0
8002,297,1129,1,,,1,2,12000.0,480.0,23520.0
8003,522,561,1,,237,2,3,15750.0,0.0,47250.0
8004,354,141,1,,2489,1,3,12000.0,720.0,35280.0
8005,478,1236,1,,1108,2,1,15000.0,300.0,14700.0
8006,478,1236,1,,1108,1,3,12600.0,3780.0,34020.0
8007,127,276,1,,645,2,2,15000.0,3000.0,27000.0
8008,298,375,2,2,743,1,3,10800.0,3240.0,29160.0
8009,518,370,2,3,110,1,2,10800.0,1080.0,20520.0
8010,37,1304,2,1,425,2,1,15000.0,300.0,14700.0
8011,347,926,1,,293,1,3,12000.0,1800.0,34200.0
8012,498,468,2,2,128,2,3,13500.0,810.0,39690.0
8013,419,562,2,2,1379,1,1,10800.0,540.0,10260.0
8014,49,986,1,,503,1,3,12000.0,720.0,35280.0
8015,49,986,1,,503,2,1,15000.0,750.0,14250.0
8016,531,1343,2,2,,1,2,12000.0,2400.0,21600.0
8017,531,1343,2,2,,2,2,15750.0,0.0,31500.0
8018,531,1343,2,2,,2,3,13500.0,810.0,39690.0
8019,549,983,1,,704,2,2,15750.0,630.0,30870.0
8020,549,983,1,,704,1,2,12000.0,2400.0,21600.0
8021,427,1133,2,2,2875,1,1,12600.0,1260.0,11340.0
8022,224,716,2,3,381,2,1,15000.0,750.0,14250.0
8023,404,333,1,,,2,2,15750.0,630.0,30870.0
8024,397,1297,1,,2519,2,1,16500.0,330.0,16170.0
8025,579,1344,1,,1753,1,3,12000.0,3600.0,32400.0
8026,265,1099,2,3,107,1,1,12000.0,1200.0,10800.0
8027,634,49,1,,1066,2,2,15000.0,1500.0,28500.0
8028,43,444,2,3,534,2,2,15000.0,0.0,30000.0
8029,43,444,2,3,534,2,3,15000.0,4500.0,40500.0
8030,480,1215,1,,983,1,2,12000.0,480.0,23520.0
8031,130,610,2,2,247,1,3,12000.0,1800.0,34200.0
8032,130,610,2,2,247,2,3,15000.0,4500.0,40500.0
8033,130,610,2,2,247,2,2,15000.0,3000.0,27000.0
8034,364,93,1,,2718,2,3,15750.0,2362.5,44887.5
8035,26,1318,2,3,2405,2,1,15000.0,300.0,14700.0
8036,26,1318,2,3,2405,2,3,16500.0,990.0,48510.0
8037,26,1318,2,3,2405,1,2,12000.0,480.0,23520.0
8038,467,167,2,3,2710,1,1,12000.0,0.0,12000.0
8039,201,789,1,,1744,1,3,12000.0,0.0,36000.0
8040,274,1290,1,,511,1,2,10800.0,2160.0,19440.0
8041,208,1340,2,4,1583,1,1,10800.0,540.0,10260.0
8042,35,327,1,,997,1,2,12000.0,480.0,23520.0
8043,62,1131,1,,475,2,2,15000.0,600.0,29400.0
8044,62,1131,1,,475,1,3,12600.0,3780.0,34020.0
8045,429,295,1,,115,1,2,12000.0,0.0,24000.0
8046,429,295,1,,115,1,2,10800.0,432.0,21168.0
8047,345,580,1,,1684,2,1,15000.0,1500.0,13500.0
8048,345,580,1,,1684,1,1,12000.0,240.0,11760.0
8049,447,364,1,,,2,2,15750.0,3150.0,28350.0
8050,362,353,1,,1991,1,3,12000.0,0.0,36000.0
8051,161,966,2,1,483,2,1,15000.0,1500.0,13500.0
8052,161,966,2,1,483,1,1,12000.0,0.0,12000.0
8053,141,220,1,,1174,1,3,12000.0,720.0,35280.0
8054,318,534,1,,557,2,2,15000.0,600.0,29400.0
8055,318,534,1,,557,1,1,12000.0,1200.0,10800.0
8056,318,534,1,,557,1,3,12000.0,720.0,35280.0
8057,300,1488,2,4,1657,1,2,12000.0,1200.0,22800.0
8058,209,10,1,,209,1,2,12000.0,480.0,23520.0
8059,209,10,1,,209,1,1,13200.0,0.0,13200.0
8060,209,10,1,,209,2,1,15000.0,1500.0,13500.0
8061,518,269,1,,367,1,2,10800.0,0.0,21600.0
8062,346,724,1,,1531,2,3,15000.0,0.0,45000.0
8063,463,37,1,,662,1,3,12000.0,720.0,35280.0
8064,463,37,1,,662,1,1,13200.0,660.0,12540.0
8065,66,459,2,3,1060,1,2,10800.0,432.0,21168.0
8066,472,1411,1,,1401,2,1,15000.0,0.0,15000.0
8067,604,382,2,4,1081,2,2,16500.0,3300.0,29700.0
8068,226,1096,1,,3041,1,1,10800.0,1080.0,9720.0
8069,397,894,1,,2682,1,3,12000.0,1800.0,34200.0
8070,444,1403,2,2,1091,1,3,12600.0,3780.0,34020.0
8071,526,647,1,,63,2,2,15000.0,1500.0,28500.0
8072,229,65,2,4,2141,2,1,13500.0,270.0,13230.0
8073,536,259,1,,1976,1,1,12600.0,630.0,11970.0
8074,426,210,1,,161,1,3,12000.0,3600.0,32400.0
8075,426,210,1,,161,1,3,12000.0,720.0,35280.0
8076,163,584,1,,2922,1,1,10800.0,0.0,10800.0
8077,327,876,1,,763,2,1,16500.0,0.0,16500.0
8078,372,221,1,,2474,2,2,16500.0,0.0,33000.0
8079,372,221,1,,2474,2,1,15750.0,315.0,15435.0
8080,470,669,1,,427,2,2,13500.0,1350.0,25650.0
8081,470,669,1,,427,1,3,10800.0,1620.0,30780.0
8082,311,858,1,,1712,1,2,10800.0,1080.0,20520.0
8083,433,1179,1,,723,1,2,12000.0,0.0,24000.0
8084,146,970,1,,1527,2,2,15750.0,1575.0,29925.0
8085,633,982,2,3,556,1,3,12000.0,1800.0,34200.0
8086,633,982,2,3,556,1,3,10800.0,0.0,32400.0
8087,612,1090,2,2,1196,2,2,15000.0,0.0,30000.0
8088,407,939,1,,2145,1,3,12000.0,720.0,35280.0
8089,27,1276,1,,1186,1,2,10800.0,0.0,21600.0
8090,97,533,1,,1341,2,3,15000.0,4500.0,40500.0
8091,498,583,2,1,623,1,3,12600.0,1890.0,35910.0
8092,573,987,2,4,2566,2,3,15000.0,4500.0,40500.0
8093,573,987,2,4,2566,1,2,12000.0,480.0,23520.0
8094,302,1073,2,3,2357,1,1,12600.0,1260.0,11340.0
8095,15,125,1,,2779,2,2,15750.0,630.0,30870.0
8096,15,125,1,,2779,1,2,12000.0,2400.0,21600.0
8097,501,86,2,1,253,2,3,15750.0,945.0,46305.0
8098,501,86,2,1,253,1,2,12000.0,2400.0,21600.0
8099,225,574,2,3,880,1,3,12000.0,0.0,36000.0
8100,91,31,1,,1735,2,3,15000.0,900.0,44100.0
8101,344,109,2,1,1817,2,2,16500.0,3300.0,29700.0
8102,344,109,2,1,1817,1,3,10800.0,0.0,32400.0
8103,221,1171,2,3,577,1,1,12000.0,240.0,11760.0
8104,93,942,1,,2980,1,1,10800.0,0.0,10800.0
8105,49,1318,1,,669,1,2,13200.0,2640.0,23760.0
8106,49,1318,1,,669,2,2,15000.0,600.0,29400.0
8107,367,1024,2,1,1928,2,3,15000.0,4500.0,40500.0
8108,367,1024,2,1,1928,2,3,15000.0,0.0,45000.0
8109,605,27,2,2,1631,1,2,12000.0,2400.0,21600.0
8110,596,347,1,,1800,2,2,15750.0,1575.0,29925.0
8111,628,1161,1,,1515,2,1,15000.0,0.0,15000.0
8112,628,1161,1,,1515,1,2,12600.0,0.0,25200.0
8113,620,1134,2,4,2797,2,2,15000.0,0.0,30000.0
8114,568,495,1,,1208,1,2,12000.0,2400.0,21600.0
8115,568,495,1,,1208,1,3,13200.0,0.0,39600.0
8116,255,75,2,3,1434,1,1,12000.0,240.0,11760.0
8117,357,598,2,1,2108,2,2,15000.0,1500.0,28500.0
8118,428,105,2,1,347,2,3,13500.0,810.0,39690.0
8119,78,459,2,4,,1,3,13200.0,1980.0,37620.0
8120,78,459,2,4,,2,2,15000.0,3000.0,27000.0
8121,78,459,2,4,,2,2,15000.0,600.0,29400.0
8122,2,1263,1,,777,1,1,10800.0,1080.0,9720.0
8123,31,1483,1,,2038,1,2,10800.0,2160.0,19440.0
8124,31,1483,1,,2038,1,2,12000.0,1200.0,22800.0
8125,627,1072,2,4,2792,1,2,12000.0,2400.0,21600.0
8126,193,1230,1,,314,1,2,12000.0,0.0,24000.0
8127,193,1230,1,,314,1,3,12000.0,3600.0,32400.0
8128,161,1314,2,4,3120,1,1,10800.0,540.0,10260.0
8129,286,1167,2,3,1456,1,3,12000.0,0.0,36000.0
8130,286,1167,2,3,1456,2,2,13500.0,1350.0,25650.0
8131,176,55,2,1,1753,1,3,12000.0,3600.0,32400.0
8132,462,1188,1,,1867,2,1,13500.0,1350.0,12150.0
8133,494,1409,1,,,1,3,12000.0,0.0,36000.0
8134,288,1463,2,4,2235,2,1,13500.0,0.0,13500.0
8135,288,1463,2,4,2235,1,3,12000.0,720.0,35280.0
8136,589,1130,1,,2502,1,2,13200.0,528.0,25872.0
8137,518,499,1,,,1,1,12000.0,240.0,11760.0
8138,518,499,1,,,2,2,15000.0,600.0,29400.0
8139,518,499,1,,,2,2,15000.0,1500.0,28500.0
8140,365,1005,2,4,2824,1,1,10800.0,540.0,10260.0
8141,365,1005,2,4,2824,2,2,15000.0,0.0,30000.0
8142,355,727,1,,1932,2,3,16500.0,2475.0,47025.0
8143,531,1472,2,2,1675,2,1,13500.0,0.0,13500.0
8144,531,1472,2,2,1675,1,2,12000.0,0.0,24000.0
8145,17,920,2,2,1352,1,1,10800.0,1080.0,9720.0
8146,383,376,2,4,359,2,2,15000.0,600.0,29400.0
8147,383,376,2,4,359,1,3,10800.0,3240.0,29160.0
8148,349,402,1,,3050,2,2,15000.0,1500.0,28500.0
8149,349,402,1,,3050,1,1,10800.0,216.0,10584.0
8150,536,724,2,4,157,2,1,15000.0,0.0,15000.0
8151,536,724,2,4,157,1,2,12600.0,1260.0,23940.0
8152,356,1406,1,,287,2,1,15750.0,1575.0,14175.0
8153,26,979,2,4,2009,2,3,16500.0,990.0,48510.0
8154,169,1307,2,4,2065,1,3,12000.0,3600.0,32400.0
8155,65,743,1,,129,1,2,12000.0,1200.0,22800.0
8156,356,947,1,,,1,2,12600.0,0.0,25200.0
8157,453,443,1,,3021,1,2,10800.0,1080.0,20520.0
8158,123,921,2,2,3171,2,2,15000.0,0.0,30000.0
8159,123,921,2,2,3171,2,3,13500.0,810.0,39690.0
8160,285,934,2,4,1549,2,1,13500.0,270.0,13230.0
8161,637,1132,2,4,1055,1,2,12600.0,2520.0,22680.0
8162,382,52,2,2,1138,2,2,15000.0,600.0,29400.0
8163,382,52,2,2,1138,2,2,15000.0,3000.0,27000.0
8164,333,1111,1,,1451,1,1,13200.0,264.0,12936.0
8165,333,1111,1,,1451,2,1,15000.0,300.0,14700.0
8166,333,1111,1,,1451,1,3,12000.0,720.0,35280.0
8167,112,505,2,2,1362,1,3,12000.0,3600.0,32400.0
8168,505,1286,2,4,2412,1,3,12000.0,720.0,35280.0
8169,547,220,1,,2093,2,3,15750.0,2362.5,44887.5
8170,462,673,2,2,3174,1,1,12000.0,240.0,11760.0
8171,561,557,1,,,2,1,13500.0,0.0,13500.0
8172,590,797,2,4,1288,1,3,12600.0,0.0,37800.0
8173,214,596,1,,1731,1,1,12000.0,0.0,12000.0
8174,449,1167,1,,2748,2,3,15000.0,900.0,44100.0
8175,184,658,1,,,1,3,12000.0,720.0,35280.0
8176,107,518,1,,2130,1,3,12000.0,720.0,35280.0
8177,107,518,1,,2130,2,2,15000.0,600.0,29400.0
8178,94,1318,1,,879,2,3,15000.0,2250.0,42750.0
8179,171,721,2,3,,2,2,13500.0,2700.0,24300.0
8180,624,275,1,,2785,1,3,12000.0,3600.0,32400.0
8181,624,275,1,,2785,2,3,13500.0,2025.0,38475.0
8182,597,1310,2,4,1399,1,1,12000.0,600.0,11400.0
8183,633,555,2,1,1009,2,1,15750.0,0.0,15750.0
8184,270,1020,1,,1875,2,3,15750.0,945.0,46305.0
8185,159,1013,1,,2065,1,2,12000.0,1200.0,22800.0
8186,507,415,2,2,133,1,3,12000.0,720.0,35280.0
8187,359,1155,2,4,2280,1,3,12000.0,3600.0,32400.0
8188,18,1426,1,,118,1,3,12000.0,720.0,35280.0
8189,515,1269,2,1,2148,1,1,10800.0,540.0,10260.0
8190,515,1269,2,1,2148,1,2,12000.0,0.0,24000.0
8191,247,1230,1,,996,2,2,15000.0,3000.0,27000.0
8192,324,972,2,3,982,2,2,15000.0,600.0,29400.0
8193,625,1107,1,,2448,2,1,15750.0,787.5,14962.5
8194,246,788,1,,1930,2,1,15000.0,1500.0,13500.0
8195,185,1120,1,,992,2,2,15000.0,0.0,30000.0
8196,185,1120,1,,992,1,1,13200.0,1320.0,11880.0
8197,239,168,1,,1825,1,2,12000.0,480.0,23520.0
8198,244,746,2,2,791,1,1,10800.0,540.0,10260.0
8199,441,127,1,,1667,2,2,15750.0,3150.0,28350.0
8200,73,447,1,,2085,2,3,15750.0,0.0,47250.0
8201,207,815,1,,,1,2,12000.0,0.0,24000.0
8202,348,882,1,,3062,1,3,12600.0,3780.0,34020.0
8203,348,882,1,,3062,1,3,10800.0,1620.0,30780.0
8204,404,1213,1,,2555,2,1,15000.0,0.0,15000.0
8205,334,1266,1,,1782,2,1,15750.0,315.0,15435.0
8206,334,1266,1,,1782,2,1,15750.0,0.0,15750.0
8207,323,195,1,,2354,2,1,15000.0,300.0,14700.0
8208,298,1128,2,3,751,2,3,15000.0,4500.0,40500.0
8209,116,661,1,,1241,1,2,12000.0,0.0,24000.0
8210,116,661,1,,1241,1,3,12000.0,1800.0,34200.0
8211,296,1054,1,,2692,1,1,12000.0,1200.0,10800.0
8212,296,1054,1,,2692,2,3,15000.0,0.0,45000.0
8213,268,887,1,,1161,1,1,12600.0,0.0,12600.0
8214,44,71,1,,425,2,2,13500.0,1350.0,25650.0
8215,448,1303,1,,3185,2,1,15000.0,300.0,14700.0
8216,448,1303,1,,3185,2,1,15000.0,0.0,15000.0
8217,140,545,1,,622,1,2,12000.0,0.0,24000.0
8218,520,613,2,2,2388,1,3,10800.0,3240.0,29160.0
8219,90,616,1,,588,2,2,15000.0,1500.0,28500.0
8220,281,309,1,,2045,1,2,10800.0,1080.0,20520.0
8221,218,740,1,,2838,2,2,15000.0,1500.0,28500.0
8222,474,1281,2,1,,1,1,12000.0,240.0,11760.0
8223,180,347,2,3,482,1,1,12600.0,0.0,12600.0
8224,180,347,2,3,482,2,2,16500.0,1650.0,31350.0
8225,65,1385,1,,286,1,3,12000.0,1800.0,34200.0
8226,65,1385,1,,286,1,1,13200.0,0.0,13200.0
8227,473,547,2,4,2970,1,2,12000.0,480.0,23520.0
8228,185,726,1,,1108,2,3,15000.0,900.0,44100.0
8229,125,315,2,3,,2,2,15000.0,3000.0,27000.0
8230,125,315,2,3,,1,3,12000.0,3600.0,32400.0
8231,403,914,1,,1375,1,3,12000.0,1800.0,34200.0
8232,582,896,1,,1674,2,1,15000.0,1500.0,13500.0
8233,582,896,1,,1674,2,3,15000.0,2250.0,42750.0
8234,582,896,1,,1674,1,3,12000.0,1800.0,34200.0
8235,451,289,2,3,2979,2,1,15000.0,0.0,15000.0
8236,130,597,2,4,2335,1,1,10800.0,0.0,10800.0
8237,130,597,2,4,2335,2,3,15000.0,900.0,44100.0
8238,467,195,1,,2073,2,1,15000.0,300.0,14700.0
8239,467,195,1,,2073,2,3,16500.0,0.0,49500.0
8240,601,1129,2,4,2759,1,3,12000.0,1800.0,34200.0
8241,14,713,1,,1121,2,3,15000.0,2250.0,42750.0
