order_sk,order_date_sk,customer_sk,channel_sk,store_sk,ship_addr_sk,bill_addr_sk,status,currency_code,subtotal,tax_amount,shipping_fee,total_amount
7813,575,320,2,2,2,250,PAID,ARS,40500.0,8505.0,0.0,49005.0
7814,51,866,2,4,4,661,FULFILLED,ARS,70110.0,14723.1,0.0,84833.1
7815,237,275,1,,3049,1719,FULFILLED,ARS,60600.0,12726.0,1500.0,74826.0
7816,278,224,1,,105,1432,FULFILLED,ARS,40500.0,8505.0,1500.0,50505.0
7817,37,1171,1,,190,1121,FULFILLED,ARS,32400.0,6804.0,900.0,40104.0
7818,270,361,1,,2119,235,FULFILLED,ARS,45000.0,9450.0,1500.0,55950.0
7819,249,232,1,,1206,2839,CANCELLED,ARS,78168.0,16415.28,1200.0,95783.28
7820,13,508,1,,600,986,FULFILLED,ARS,13230.0,2778.3,1200.0,17208.3
7821,311,1257,2,1,1,,REFUNDED,ARS,27000.0,5670.0,0.0,32670.0
7822,564,75,1,,482,2073,FULFILLED,ARS,15750.0,3307.5,0.0,19057.5
7823,233,1008,1,,2066,924,FULFILLED,ARS,33360.0,7005.6,0.0,40365.6
7824,471,179,1,,1056,2829,FULFILLED,ARS,27000.0,5670.0,900.0,33570.0
7825,269,409,2,1,1,1345,FULFILLED,ARS,21600.0,4536.0,0.0,26136.0
7826,250,437,1,,259,189,FULFILLED,ARS,45000.0,9450.0,1200.0,55650.0
7827,235,1339,2,2,2,,FULFILLED,ARS,10800.0,2268.0,0.0,13068.0
7828,168,700,1,,2365,2417,CANCELLED,ARS,22800.0,4788.0,0.0,27588.0
7829,273,939,1,,3046,2034,FULFILLED,ARS,25470.0,5348.7,900.0,31718.7
7830,13,1398,2,1,1,166,FULFILLED,ARS,12540.0,2633.4,0.0,15173.4
7831,281,1210,1,,675,1138,FULFILLED,ARS,38160.0,8013.6,1200.0,47373.6
7832,142,888,2,3,3,1699,PAID,ARS,14250.0,2992.5,0.0,17242.5
7833,485,549,1,,522,,FULFILLED,ARS,76725.0,16112.25,1200.0,94037.25
7834,123,651,2,3,3,675,FULFILLED,ARS,11400.0,2394.0,0.0,13794.0
7835,318,41,2,4,4,2249,PAID,ARS,35640.0,7484.4,0.0,43124.4
7836,372,1439,2,1,1,2569,FULFILLED,ARS,30000.0,6300.0,0.0,36300.0
7837,613,885,1,,2133,1619,FULFILLED,ARS,12540.0,2633.4,0.0,15173.4
7838,616,728,2,1,1,2912,FULFILLED,ARS,14250.0,2992.5,0.0,17242.5
7839,341,515,1,,1325,578,FULFILLED,ARS,22800.0,4788.0,900.0,28488.0
7840,429,494,1,,2605,,CANCELLED,ARS,14250.0,2992.5,900.0,18142.5
7841,570,619,1,,929,561,FULFILLED,ARS,65940.0,13847.4,1200.0,80987.4
7842,58,600,1,,360,554,CANCELLED,ARS,11400.0,2394.0,0.0,13794.0
7843,604,1315,1,,1689,3127,FULFILLED,ARS,56160.0,11793.6,1200.0,69153.6
7844,263,1033,1,,2103,1606,PAID,ARS,10800.0,2268.0,1200.0,14268.0
7845,20,151,2,4,4,2931,FULFILLED,ARS,29400.0,6174.0,0.0,35574.0
7846,462,847,1,,681,1656,REFUNDED,ARS,51225.0,10757.25,900.0,62882.25
7847,177,1169,1,,1603,802,FULFILLED,ARS,27000.0,5670.0,1200.0,33870.0
7848,72,704,1,,1324,428,FULFILLED,ARS,51600.0,10836.0,1500.0,63936.0
7849,52,1074,2,1,1,2293,PAID,ARS,12000.0,2520.0,0.0,14520.0
7850,60,877,1,,1859,2519,REFUNDED,ARS,35280.0,7408.8,1200.0,43888.8
7851,457,1271,1,,1512,1357,FULFILLED,ARS,41610.0,8738.1,1200.0,51548.1
7852,573,786,1,,2010,1188,FULFILLED,ARS,14700.0,3087.0,1200.0,18987.0
7853,22,1454,1,,374,2001,FULFILLED,ARS,30000.0,6300.0,1500.0,37800.0
7854,357,732,2,2,2,2844,CANCELLED,ARS,27000.0,5670.0,0.0,32670.0
7855,496,482,1,,2864,1673,CREATED,ARS,14700.0,3087.0,0.0,17787.0
7856,371,74,1,,2375,530,FULFILLED,ARS,34200.0,7182.0,1200.0,42582.0
7857,636,1238,1,,2313,,REFUNDED,ARS,36000.0,7560.0,1500.0,45060.0
7858,186,232,1,,2911,2229,FULFILLED,ARS,24000.0,5040.0,900.0,29940.0
7859,404,611,1,,1427,2310,REFUNDED,ARS,45600.0,9576.0,1200.0,56376.0
7860,538,1275,2,1,1,1603,FULFILLED,ARS,60480.0,12700.8,0.0,73180.8
7861,148,1483,1,,1185,1483,FULFILLED,ARS,24000.0,5040.0,1200.0,30240.0
7862,328,571,1,,1745,2162,FULFILLED,ARS,28500.0,5985.0,900.0,35385.0
7863,395,1008,2,2,2,1285,PAID,ARS,37350.0,7843.5,0.0,45193.5
7864,404,1048,1,,2620,1218,REFUNDED,ARS,35280.0,7408.8,1200.0,43888.8
7865,360,252,1,,699,1431,PAID,ARS,34200.0,7182.0,0.0,41382.0
7866,46,547,1,,1878,1430,FULFILLED,ARS,56430.0,11850.3,1200.0,69480.3
7867,519,1038,2,1,1,1715,CANCELLED,ARS,35280.0,7408.8,0.0,42688.8
7868,623,882,2,3,3,1437,PAID,ARS,34020.0,7144.2,0.0,41164.2
7869,588,261,1,,3031,975,FULFILLED,ARS,28500.0,5985.0,1500.0,35985.0
7870,597,770,1,,2460,96,REFUNDED,ARS,70872.0,14883.12,1200.0,86955.12
7871,514,95,2,3,3,1142,FULFILLED,ARS,21720.0,4561.2,0.0,26281.2
7872,157,1327,2,1,1,698,FULFILLED,ARS,60210.0,12644.1,0.0,72854.1
7873,508,960,1,,1711,2214,PAID,ARS,27000.0,5670.0,1200.0,33870.0
7874,484,523,2,2,2,1263,FULFILLED,ARS,42750.0,8977.5,0.0,51727.5
7875,14,1279,2,4,4,2921,FULFILLED,ARS,29400.0,6174.0,0.0,35574.0
7876,32,559,1,,2286,,FULFILLED,ARS,34875.0,7323.75,900.0,43098.75
7877,529,124,2,3,3,3018,PAID,ARS,25260.0,5304.6,0.0,30564.6
7878,234,113,2,4,4,1534,PAID,ARS,34200.0,7182.0,0.0,41382.0
7879,601,1419,2,2,2,1015,FULFILLED,ARS,42000.0,8820.0,0.0,50820.0
7880,57,1324,1,,1857,1096,FULFILLED,ARS,35280.0,7408.8,1200.0,43888.8
7881,569,311,1,,1975,133,FULFILLED,ARS,14700.0,3087.0,900.0,18687.0
7882,572,1135,1,,796,1934,FULFILLED,ARS,10800.0,2268.0,900.0,13968.0
7883,638,828,1,,3015,1400,PAID,ARS,14850.0,3118.5,1200.0,19168.5
7884,275,158,1,,1914,1581,FULFILLED,ARS,28500.0,5985.0,1500.0,35985.0
7885,113,50,2,2,2,1424,FULFILLED,ARS,44250.0,9292.5,0.0,53542.5
7886,449,446,2,4,4,2943,FULFILLED,ARS,23940.0,5027.4,0.0,28967.4
7887,376,27,1,,2501,2537,PAID,ARS,36000.0,7560.0,900.0,44460.0
7888,39,1158,1,,2886,2692,FULFILLED,ARS,29160.0,6123.6,1200.0,36483.6
7889,311,433,2,3,3,,FULFILLED,ARS,55440.0,11642.4,0.0,67082.4
7890,476,140,1,,2189,430,FULFILLED,ARS,12000.0,2520.0,0.0,14520.0
7891,607,609,2,2,2,981,REFUNDED,ARS,15435.0,3241.35,0.0,18676.35
7892,540,1361,1,,199,689,PAID,ARS,40500.0,8505.0,1200.0,50205.0
7893,395,1199,1,,1552,780,FULFILLED,ARS,10800.0,2268.0,900.0,13968.0
7894,299,19,2,4,4,619,PAID,ARS,24300.0,5103.0,0.0,29403.0
7895,46,981,2,4,4,728,FULFILLED,ARS,75000.0,15750.0,0.0,90750.0
7896,62,1353,1,,2625,1298,FULFILLED,ARS,11400.0,2394.0,900.0,14694.0
7897,191,1091,1,,1850,1295,FULFILLED,ARS,12150.0,2551.5,900.0,15601.5
7898,453,284,1,,3140,2219,REFUNDED,ARS,51600.0,10836.0,1200.0,63636.0
7899,514,31,1,,1670,3190,FULFILLED,ARS,56484.0,11861.64,1200.0,69545.64
7900,219,1392,1,,783,770,FULFILLED,ARS,14850.0,3118.5,1500.0,19468.5
7901,427,601,2,3,3,2852,FULFILLED,ARS,23940.0,5027.4,0.0,28967.4
7902,549,721,2,4,4,,REFUNDED,ARS,14250.0,2992.5,0.0,17242.5
7903,506,113,1,,1765,2599,FULFILLED,ARS,21600.0,4536.0,0.0,26136.0
7904,333,740,2,1,1,1115,PAID,ARS,45600.0,9576.0,0.0,55176.0
7905,256,868,1,,1656,612,FULFILLED,ARS,57960.0,12171.6,1200.0,71331.6
7906,476,1450,1,,1447,1281,CANCELLED,ARS,35280.0,7408.8,1200.0,43888.8
7907,494,1102,1,,3168,2394,FULFILLED,ARS,12540.0,2633.4,0.0,15173.4
7908,584,735,2,2,2,2146,CREATED,ARS,21600.0,4536.0,0.0,26136.0
7909,617,1373,2,3,3,630,FULFILLED,ARS,38475.0,8079.75,0.0,46554.75
7910,631,88,1,,1327,1773,CREATED,ARS,24300.0,5103.0,1200.0,30603.0
7911,442,427,2,2,2,1299,PAID,ARS,28500.0,5985.0,0.0,34485.0
7912,38,891,2,1,1,2339,FULFILLED,ARS,11400.0,2394.0,0.0,13794.0
7913,414,254,1,,1476,1330,PAID,ARS,13500.0,2835.0,1500.0,17835.0
7914,109,977,1,,2171,206,FULFILLED,ARS,36000.0,7560.0,0.0,43560.0
7915,343,409,1,,1770,2586,CANCELLED,ARS,34200.0,7182.0,1200.0,42582.0
7916,209,1355,2,4,4,2009,PAID,ARS,21168.0,4445.28,0.0,25613.28
7917,199,813,1,,7,1678,FULFILLED,ARS,31752.0,6667.92,1200.0,39619.92
7918,165,672,1,,851,1209,FULFILLED,ARS,29400.0,6174.0,1500.0,37074.0
7919,476,354,1,,1820,2139,FULFILLED,ARS,42372.0,8898.12,900.0,52170.12
7920,542,844,1,,905,3054,PAID,ARS,28500.0,5985.0,1200.0,35685.0
7921,240,829,1,,1678,,FULFILLED,ARS,32400.0,6804.0,1200.0,40404.0
7922,273,568,1,,3056,109,CANCELLED,ARS,44100.0,9261.0,1200.0,54561.0
7923,75,205,1,,667,2594,FULFILLED,ARS,14700.0,3087.0,900.0,18687.0
7924,270,1445,2,4,4,252,FULFILLED,ARS,29700.0,6237.0,0.0,35937.0
7925,316,402,2,2,2,1767,FULFILLED,ARS,12000.0,2520.0,0.0,14520.0
7926,32,1438,2,2,2,2494,FULFILLED,ARS,47820.0,10042.2,0.0,57862.2
7927,37,1029,2,1,1,2626,REFUNDED,ARS,55500.0,11655.0,0.0,67155.0
7928,464,1235,1,,2389,2167,FULFILLED,ARS,64500.0,13545.0,1200.0,79245.0
7929,106,125,1,,2213,2781,FULFILLED,ARS,36000.0,7560.0,1200.0,44760.0
7930,587,975,2,1,1,,REFUNDED,ARS,67200.0,14112.0,0.0,81312.0
7931,178,520,1,,8,791,FULFILLED,ARS,14175.0,2976.75,1500.0,18651.75
7932,112,1200,2,1,1,2690,FULFILLED,ARS,48510.0,10187.1,0.0,58697.1
7933,296,168,2,1,1,2849,REFUNDED,ARS,36450.0,7654.5,0.0,44104.5
7934,177,176,1,,634,1457,FULFILLED,ARS,53400.0,11214.0,1500.0,66114.0
7935,19,827,2,1,1,2439,FULFILLED,ARS,43200.0,9072.0,0.0,52272.0
7936,109,1323,1,,1155,1542,FULFILLED,ARS,30780.0,6463.8,0.0,37243.8
7937,17,486,1,,1898,2793,FULFILLED,ARS,44100.0,9261.0,1200.0,54561.0
7938,89,158,2,1,1,1956,PAID,ARS,40500.0,8505.0,0.0,49005.0
7939,176,179,1,,1163,1310,FULFILLED,ARS,40500.0,8505.0,900.0,49905.0
7940,557,637,1,,1150,2898,CANCELLED,ARS,43740.0,9185.4,1200.0,54125.4
7941,290,7,2,2,2,2969,FULFILLED,ARS,23940.0,5027.4,0.0,28967.4
7942,169,89,2,3,3,628,PAID,ARS,35280.0,7408.8,0.0,42688.8
7943,135,967,2,2,2,,FULFILLED,ARS,15000.0,3150.0,0.0,18150.0
7944,39,1056,1,,2200,240,FULFILLED,ARS,83250.0,17482.5,1200.0,101932.5
7945,36,77,2,3,3,2055,FULFILLED,ARS,40500.0,8505.0,0.0,49005.0
7946,119,957,1,,2093,908,FULFILLED,ARS,76410.0,16046.1,900.0,93356.1
7947,404,544,1,,79,2087,FULFILLED,ARS,34200.0,7182.0,1200.0,42582.0
7948,54,310,1,,2332,528,FULFILLED,ARS,37800.0,7938.0,1500.0,47238.0
7949,295,1336,2,3,3,2883,FULFILLED,ARS,79200.0,16632.0,0.0,95832.0
7950,598,692,1,,1291,1922,FULFILLED,ARS,38808.0,8149.68,900.0,47857.68
7951,334,125,1,,220,820,FULFILLED,ARS,36000.0,7560.0,1200.0,44760.0
7952,433,1319,1,,208,2351,FULFILLED,ARS,10800.0,2268.0,900.0,13968.0
7953,385,46,1,,566,469,FULFILLED,ARS,15675.0,3291.75,1200.0,20166.75
7954,586,1053,2,1,1,1142,FULFILLED,ARS,51300.0,10773.0,0.0,62073.0
7955,126,505,1,,2241,619,FULFILLED,ARS,11760.0,2469.6,0.0,14229.6
7956,273,590,1,,1972,3045,PAID,ARS,11970.0,2513.7,900.0,15383.7
7957,143,740,1,,1544,,FULFILLED,ARS,27000.0,5670.0,1200.0,33870.0
7958,620,1195,1,,2081,3084,REFUNDED,ARS,10800.0,2268.0,1200.0,14268.0
7959,147,514,2,4,4,350,FULFILLED,ARS,23814.0,5000.94,0.0,28814.94
7960,51,612,2,1,1,1351,CANCELLED,ARS,29400.0,6174.0,0.0,35574.0
7961,536,45,1,,37,96,FULFILLED,ARS,28500.0,5985.0,900.0,35385.0
7962,215,545,2,3,3,1735,FULFILLED,ARS,37620.0,7900.2,0.0,45520.2
7963,246,538,2,3,3,,FULFILLED,ARS,22800.0,4788.0,0.0,27588.0
7964,107,329,1,,39,2842,FULFILLED,ARS,12825.0,2693.25,900.0,16418.25
7965,636,406,2,2,2,163,FULFILLED,ARS,16500.0,3465.0,0.0,19965.0
7966,295,965,1,,1807,352,FULFILLED,ARS,73500.0,15435.0,900.0,89835.0
7967,456,579,1,,2435,3036,FULFILLED,ARS,42750.0,8977.5,1200.0,52927.5
7968,113,647,1,,1979,1707,FULFILLED,ARS,40500.0,8505.0,1200.0,50205.0
7969,488,821,2,1,1,1893,FULFILLED,ARS,42750.0,8977.5,0.0,51727.5
7970,129,192,1,,772,31,FULFILLED,ARS,21600.0,4536.0,900.0,27036.0
7971,469,134,2,1,1,2566,FULFILLED,ARS,22680.0,4762.8,0.0,27442.8
7972,277,640,2,2,2,554,PAID,ARS,11400.0,2394.0,0.0,13794.0
7973,101,1420,1,,1973,1321,FULFILLED,ARS,45000.0,9450.0,900.0,55350.0
7974,310,675,1,,227,1063,REFUNDED,ARS,40500.0,8505.0,1200.0,50205.0
7975,9,556,1,,2015,2378,FULFILLED,ARS,22800.0,4788.0,1200.0,28788.0
7976,98,930,1,,1087,1589,FULFILLED,ARS,14250.0,2992.5,1200.0,18442.5
7977,53,752,1,,462,,CANCELLED,ARS,13200.0,2772.0,0.0,15972.0
7978,474,343,2,2,2,623,FULFILLED,ARS,13200.0,2772.0,0.0,15972.0
7979,186,1098,2,2,2,,PAID,ARS,47040.0,9878.4,0.0,56918.4
7980,246,1188,2,3,3,1162,PAID,ARS,11400.0,2394.0,0.0,13794.0
7981,356,540,1,,433,2683,CANCELLED,ARS,28500.0,5985.0,1200.0,35685.0
7982,353,1005,1,,755,1939,FULFILLED,ARS,41925.0,8804.25,0.0,50729.25
7983,196,27,1,,2611,2542,FULFILLED,ARS,21168.0,4445.28,1500.0,27113.28
7984,522,1437,1,,2911,1881,FULFILLED,ARS,32400.0,6804.0,1200.0,40404.0
7985,402,1268,2,2,2,1992,FULFILLED,ARS,45420.0,9538.2,0.0,54958.2
7986,125,713,1,,1515,1574,FULFILLED,ARS,45000.0,9450.0,1200.0,55650.0
7987,344,759,1,,1256,204,PAID,ARS,13500.0,2835.0,900.0,17235.0
7988,256,396,1,,2639,71,FULFILLED,ARS,24000.0,5040.0,900.0,29940.0
7989,133,827,2,2,2,212,FULFILLED,ARS,13500.0,2835.0,0.0,16335.0
7990,264,1220,1,,2663,39,PAID,ARS,45000.0,9450.0,900.0,55350.0
7991,93,631,1,,2568,2361,PAID,ARS,30000.0,6300.0,1500.0,37800.0
7992,473,1163,1,,503,2770,FULFILLED,ARS,63420.0,13318.2,1200.0,77938.2
7993,356,1057,1,,3084,2569,PAID,ARS,14700.0,3087.0,0.0,17787.0
7994,619,1373,2,4,4,333,FULFILLED,ARS,21600.0,4536.0,0.0,26136.0
7995,218,776,1,,2740,194,FULFILLED,ARS,21600.0,4536.0,0.0,26136.0
7996,266,459,2,2,2,432,CANCELLED,ARS,54000.0,11340.0,0.0,65340.0
7997,565,699,2,2,2,,FULFILLED,ARS,30780.0,6463.8,0.0,37243.8
7998,370,67,1,,1640,2243,FULFILLED,ARS,10800.0,2268.0,1500.0,14568.0
7999,617,516,2,2,2,1608,FULFILLED,ARS,69900.0,14679.0,0.0,84579.0
8000,302,9,2,3,3,2783,FULFILLED,ARS,28500.0,5985.0,0.0,34485.0
8001,317,1424,2,4,4,1759,PAID,ARS,28950.0,6079.5,0.0,35029.5
8002,341,1019,1,,521,816,PAID,ARS,44400.0,9324.0,0.0,53724.0
8003,530,1069,1,,868,2600,FULFILLED,ARS,49068.0,10304.28,1200.0,60572.28
8004,97,1133,1,,2333,1773,FULFILLED,ARS,59400.0,12474.0,0.0,71874.0
8005,572,882,1,,1194,658,FULFILLED,ARS,44887.5,9426.38,900.0,55213.88
8006,563,677,2,1,1,1169,FULFILLED,ARS,66600.0,13986.0,0.0,80586.0
8007,121,20,1,,11,1463,FULFILLED,ARS,40650.0,8536.5,900.0,50086.5
8008,400,1151,1,,2548,2476,FULFILLED,ARS,23520.0,4939.2,0.0,28459.2
8009,593,293,2,3,3,904,FULFILLED,ARS,44100.0,9261.0,0.0,53361.0
8010,478,1124,2,1,1,2270,CANCELLED,ARS,36000.0,7560.0,0.0,43560.0
8011,626,340,1,,2856,136,FULFILLED,ARS,14175.0,2976.75,900.0,18051.75
8012,525,134,2,2,2,1601,FULFILLED,ARS,14700.0,3087.0,0.0,17787.0
8013,180,1315,1,,730,1616,FULFILLED,ARS,14175.0,2976.75,0.0,17151.75
8014,366,1189,1,,1253,2843,FULFILLED,ARS,44100.0,9261.0,1200.0,54561.0
8015,544,368,1,,1396,,FULFILLED,ARS,10800.0,2268.0,0.0,13068.0
8016,248,1251,2,2,2,1053,FULFILLED,ARS,10800.0,2268.0,0.0,13068.0
8017,18,1242,1,,1874,1499,FULFILLED,ARS,34920.0,7333.2,1200.0,43453.2
8018,572,987,1,,1344,,PAID,ARS,45000.0,9450.0,1200.0,55650.0
8019,348,596,1,,2158,1196,CANCELLED,ARS,10260.0,2154.6,1200.0,13614.6
8020,249,973,2,3,3,349,PAID,ARS,45000.0,9450.0,0.0,54450.0
8021,548,1210,1,,495,2986,FULFILLED,ARS,32400.0,6804.0,1200.0,40404.0
8022,173,14,1,,2719,1757,PAID,ARS,34020.0,7144.2,1200.0,42364.2
8023,157,409,1,,1283,326,FULFILLED,ARS,48900.0,10269.0,1200.0,60369.0
8024,316,616,1,,200,2170,REFUNDED,ARS,9720.0,2041.2,1200.0,12961.2
8025,438,233,2,2,2,1166,FULFILLED,ARS,26850.0,5638.5,0.0,32488.5
8026,546,835,1,,3096,,FULFILLED,ARS,52620.0,11050.2,900.0,64570.2
8027,394,90,1,,2661,2613,CREATED,ARS,96690.0,20304.9,1200.0,118194.9
8028,297,791,1,,1644,2310,FULFILLED,ARS,46260.0,9714.6,0.0,55974.6
8029,32,664,1,,1552,2822,FULFILLED,ARS,32400.0,6804.0,1200.0,40404.0
8030,426,1473,2,1,1,78,FULFILLED,ARS,24000.0,5040.0,0.0,29040.0
8031,137,436,2,2,2,1120,PAID,ARS,37044.0,7779.24,0.0,44823.24
8032,384,899,2,3,3,,FULFILLED,ARS,23400.0,4914.0,0.0,28314.0
8033,546,1202,1,,646,1638,FULFILLED,ARS,78660.0,16518.6,0.0,95178.6
8034,138,800,2,3,3,3082,PAID,ARS,14250.0,2992.5,0.0,17242.5
8035,265,303,2,3,3,2195,FULFILLED,ARS,46800.0,9828.0,0.0,56628.0
8036,76,401,2,1,1,670,CANCELLED,ARS,16170.0,3395.7,0.0,19565.7
8037,492,107,1,,2000,1919,FULFILLED,ARS,29925.0,6284.25,900.0,37109.25
8038,270,1092,2,2,2,539,PAID,ARS,43848.0,9208.08,0.0,53056.08
8039,368,1387,2,2,2,292,CANCELLED,ARS,13500.0,2835.0,0.0,16335.0
8040,499,427,1,,1362,2258,FULFILLED,ARS,76650.0,16096.5,900.0,93646.5
8041,261,963,2,2,2,2709,PAID,ARS,12936.0,2716.56,0.0,15652.56
8042,254,1471,2,1,1,1290,FULFILLED,ARS,14700.0,3087.0,0.0,17787.0
8043,406,118,2,3,3,2419,FULFILLED,ARS,12000.0,2520.0,0.0,14520.0
8044,600,552,1,,1880,2024,PAID,ARS,29400.0,6174.0,1200.0,36774.0
8045,235,543,1,,579,2310,CANCELLED,ARS,93900.0,19719.0,900.0,114519.0
8046,121,755,1,,3203,737,FULFILLED,ARS,32400.0,6804.0,900.0,40104.0
8047,586,1410,1,,134,2216,FULFILLED,ARS,43860.0,9210.6,0.0,53070.6
8048,240,47,2,4,4,2690,PAID,ARS,48510.0,10187.1,0.0,58697.1
8049,420,879,1,,2155,2464,FULFILLED,ARS,20520.0,4309.2,900.0,25729.2
8050,314,724,2,4,4,506,FULFILLED,ARS,50778.0,10663.38,0.0,61441.38
8051,551,1355,1,,1316,,FULFILLED,ARS,74880.0,15724.8,900.0,91504.8
8052,302,506,1,,882,1194,FULFILLED,ARS,10800.0,2268.0,900.0,13968.0
8053,119,1329,1,,573,106,PAID,ARS,10800.0,2268.0,1200.0,14268.0
8054,477,344,2,2,2,3157,CANCELLED,ARS,29925.0,6284.25,0.0,36209.25
8055,326,241,1,,658,351,FULFILLED,ARS,24000.0,5040.0,1200.0,30240.0
8056,336,406,2,2,2,3093,PAID,ARS,31752.0,6667.92,0.0,38419.92
8057,503,201,2,4,4,527,FULFILLED,ARS,42750.0,8977.5,0.0,51727.5
8058,173,1499,1,,2736,1689,FULFILLED,ARS,23520.0,4939.2,900.0,29359.2
8059,452,785,2,3,3,,FULFILLED,ARS,22800.0,4788.0,0.0,27588.0
8060,246,1493,2,4,4,1559,CANCELLED,ARS,11760.0,2469.6,0.0,14229.6
8061,129,797,1,,3199,692,FULFILLED,ARS,47025.0,9875.25,900.0,57800.25
8062,363,1008,1,,2894,1372,FULFILLED,ARS,22800.0,4788.0,900.0,28488.0
8063,468,1198,1,,426,2879,REFUNDED,ARS,24000.0,5040.0,0.0,29040.0
8064,410,1258,1,,3182,1262,FULFILLED,ARS,19440.0,4082.4,1200.0,24722.4
8065,64,68,2,2,2,700,FULFILLED,ARS,34200.0,7182.0,0.0,41382.0
8066,381,788,1,,2075,1554,PAID,ARS,32400.0,6804.0,900.0,40104.0
8067,383,594,1,,1976,,FULFILLED,ARS,36000.0,7560.0,1200.0,44760.0
8068,2,1149,1,,461,3026,FULFILLED,ARS,55860.0,11730.6,900.0,68490.6
8069,483,97,1,,2230,2772,PAID,ARS,12150.0,2551.5,1500.0,16201.5
8070,17,1457,1,,1041,2904,CANCELLED,ARS,29400.0,6174.0,1200.0,36774.0
8071,160,630,1,,2516,1619,FULFILLED,ARS,36000.0,7560.0,0.0,43560.0
8072,531,156,2,2,2,1197,FULFILLED,ARS,11970.0,2513.7,0.0,14483.7
8073,373,528,1,,2578,18,FULFILLED,ARS,62220.0,13066.2,1200.0,76486.2
8074,639,1148,2,2,2,,FULFILLED,ARS,23970.0,5033.7,0.0,29003.7
8075,504,457,2,2,2,1275,FULFILLED,ARS,22680.0,4762.8,0.0,27442.8
8076,474,691,1,,201,42,FULFILLED,ARS,47250.0,9922.5,900.0,58072.5
8077,219,1475,1,,789,,FULFILLED,ARS,47850.0,10048.5,1200.0,59098.5
8078,525,377,1,,2882,2564,PAID,ARS,30675.0,6441.75,0.0,37116.75
8079,209,656,1,,1827,396,FULFILLED,ARS,72900.0,15309.0,1200.0,89409.0
8080,176,475,1,,2789,2707,FULFILLED,ARS,21600.0,4536.0,1200.0,27336.0
8081,176,488,1,,2155,1589,FULFILLED,ARS,24000.0,5040.0,1200.0,30240.0
8082,610,279,2,4,4,3059,FULFILLED,ARS,37800.0,7938.0,0.0,45738.0
8083,143,719,1,,516,1364,FULFILLED,ARS,23940.0,5027.4,1500.0,30467.4
8084,554,371,1,,397,2952,FULFILLED,ARS,47250.0,9922.5,1200.0,58372.5
8085,337,728,2,4,4,2550,FULFILLED,ARS,48780.0,10243.8,0.0,59023.8
8086,498,1413,1,,997,1448,FULFILLED,ARS,78300.0,16443.0,1200.0,95943.0
8087,375,996,1,,2760,2474,PAID,ARS,10584.0,2222.64,900.0,13706.64
8088,630,992,1,,1448,1983,REFUNDED,ARS,42336.0,8890.56,1200.0,52426.56
8089,468,275,2,2,2,1124,FULFILLED,ARS,81450.0,17104.5,0.0,98554.5
8090,608,1448,1,,75,2642,PAID,ARS,14700.0,3087.0,1500.0,19287.0
8091,593,1277,1,,1326,2570,FULFILLED,ARS,29212.5,6134.62,900.0,36247.12
8092,446,215,1,,3115,,REFUNDED,ARS,12540.0,2633.4,1200.0,16373.4
8093,240,274,1,,3025,2994,PAID,ARS,44887.5,9426.38,0.0,54313.88
8094,28,174,2,2,2,2125,FULFILLED,ARS,13500.0,2835.0,0.0,16335.0
8095,323,251,2,1,1,,FULFILLED,ARS,21600.0,4536.0,0.0,26136.0
8096,478,386,1,,3099,895,FULFILLED,ARS,31500.0,6615.0,1200.0,39315.0
8097,9,602,1,,2936,120,FULFILLED,ARS,25650.0,5386.5,1200.0,32236.5
8098,16,884,1,,1708,1618,FULFILLED,ARS,45168.0,9485.28,1200.0,55853.28
8099,73,129,2,2,2,3096,FULFILLED,ARS,59400.0,12474.0,0.0,71874.0
8100,38,871,2,3,3,1875,FULFILLED,ARS,23520.0,4939.2,0.0,28459.2
8101,119,888,2,1,1,,REFUNDED,ARS,84180.0,17677.8,0.0,101857.8
8102,485,64,2,4,4,1660,FULFILLED,ARS,32400.0,6804.0,0.0,39204.0
8103,595,474,1,,1875,1847,FULFILLED,ARS,23520.0,4939.2,1200.0,29659.2
8104,616,473,2,1,1,2526,PAID,ARS,22800.0,4788.0,0.0,27588.0
8105,27,3,1,,2673,540,FULFILLED,ARS,10260.0,2154.6,1200.0,13614.6
8106,432,662,1,,3079,419,FULFILLED,ARS,12348.0,2593.08,0.0,14941.08
8107,19,533,1,,1873,,PAID,ARS,118687.5,24924.38,900.0,144511.88
8108,346,951,1,,208,1222,FULFILLED,ARS,34020.0,7144.2,900.0,42064.2
8109,293,431,2,3,3,1060,FULFILLED,ARS,30000.0,6300.0,0.0,36300.0
8110,200,124,2,1,1,1885,PAID,ARS,21600.0,4536.0,0.0,26136.0
8111,78,401,2,1,1,2183,CANCELLED,ARS,11760.0,2469.6,0.0,14229.6
8112,492,177,2,1,1,284,FULFILLED,ARS,87360.0,18345.6,0.0,105705.6
8113,605,2,2,3,3,1777,FULFILLED,ARS,13200.0,2772.0,0.0,15972.0
8114,336,1368,2,2,2,2726,FULFILLED,ARS,13500.0,2835.0,0.0,16335.0
8115,506,77,1,,2287,1529,FULFILLED,ARS,25200.0,5292.0,900.0,31392.0
8116,633,1427,1,,2577,1868,FULFILLED,ARS,13500.0,2835.0,1200.0,17535.0
8117,549,1052,1,,2566,1715,REFUNDED,ARS,15750.0,3307.5,1500.0,20557.5
8118,425,394,1,,1607,2097,CANCELLED,ARS,21600.0,4536.0,1200.0,27336.0
