session_id,date_sk,customer_sk,channel_sk,started_at,ended_at,source,device
11000040841,156,764.0,,2024-06-04 16:42:28,2024-06-04 17:42:28,referral,mobile
11000040842,592,1413.0,,2025-08-14 21:40:37,,referral,mobile
11000040843,44,,,2024-02-13 20:17:44,2024-02-13 20:44:44,email,desktop
11000040844,345,619.0,,2024-12-10 23:48:39,2024-12-11 00:39:39,ads,desktop
11000040845,333,1345.0,,2024-11-28 09:32:28,2024-11-28 10:08:28,direct,desktop
11000040846,364,,,2024-12-29 07:45:31,2024-12-29 08:39:31,ads,mobile
11000040847,590,,,2025-08-12 13:09:25,2025-08-12 13:31:25,direct,mobile
11000040848,262,,,2024-09-18 19:22:39,2024-09-18 19:59:39,referral,mobile
11000040849,266,846.0,,2024-09-22 13:02:04,2024-09-22 13:41:04,ads,mobile
11000040850,625,346.0,,2025-09-16 19:53:19,2025-09-16 20:19:19,social,mobile
11000040851,232,1292.0,,2024-08-19 23:52:03,2024-08-20 00:18:03,direct,mobile
11000040852,543,,,2025-06-26 14:40:35,2025-06-26 14:54:35,referral,mobile
11000040853,608,897.0,,2025-08-30 13:08:01,2025-08-30 13:36:01,ads,mobile
11000040854,570,430.0,,2025-07-23 18:32:01,2025-07-23 19:01:01,email,mobile
11000040855,69,,,2024-03-09 04:31:43,2024-03-09 04:42:43,referral,desktop
11000040856,344,,,2024-12-09 20:00:38,2024-12-09 20:27:38,direct,desktop
11000040857,198,107.0,,2024-07-16 00:50:32,2024-07-16 01:13:32,direct,mobile
11000040858,242,135.0,,2024-08-29 21:14:22,2024-08-29 21:48:22,direct,mobile
11000040859,549,946.0,,2025-07-02 22:39:39,2025-07-02 23:16:39,email,mobile
11000040860,260,1484.0,,2024-09-16 20:02:36,2024-09-16 20:29:36,ads,mobile
11000040861,430,1155.0,,2025-03-05 14:50:42,2025-03-05 14:55:42,direct,tablet
11000040862,413,1480.0,,2025-02-16 10:41:22,,direct,desktop
11000040863,403,662.0,,2025-02-06 03:56:57,,direct,mobile
11000040864,74,,,2024-03-14 10:06:17,2024-03-14 10:17:17,ads,desktop
11000040865,8,,,2024-01-08 22:57:20,2024-01-08 23:29:20,direct,desktop
11000040866,279,,,2024-10-05 08:44:03,2024-10-05 09:43:03,direct,mobile
11000040867,444,1455.0,,2025-03-19 07:07:36,2025-03-19 08:04:36,direct,desktop
11000040868,233,,,2024-08-20 13:54:55,2024-08-20 14:35:55,ads,tablet
11000040869,48,,,2024-02-17 09:56:52,2024-02-17 10:54:52,referral,mobile
11000040870,595,588.0,,2025-08-17 22:01:43,2025-08-17 22:08:43,ads,desktop
11000040871,262,,,2024-09-18 23:17:45,2024-09-18 23:18:45,direct,tablet
11000040872,406,321.0,,2025-02-09 03:54:14,2025-02-09 04:33:14,direct,mobile
11000040873,203,833.0,,2024-07-21 17:57:34,2024-07-21 18:44:34,direct,mobile
11000040874,506,1263.0,,2025-05-20 22:25:08,2025-05-20 22:55:08,direct,desktop
11000040875,252,1493.0,,2024-09-08 16:54:45,2024-09-08 17:35:45,ads,desktop
11000040876,344,1485.0,,2024-12-09 00:52:51,2024-12-09 01:08:51,referral,mobile
11000040877,50,1128.0,,2024-02-19 03:34:52,2024-02-19 03:51:52,direct,mobile
11000040878,462,,,2025-04-06 12:28:11,2025-04-06 12:31:11,direct,mobile
11000040879,324,,,2024-11-19 03:49:53,2024-11-19 03:58:53,email,mobile
11000040880,12,329.0,,2024-01-12 20:39:47,2024-01-12 20:41:47,direct,mobile
11000040881,42,749.0,,2024-02-11 14:31:08,2024-02-11 14:41:08,ads,mobile
11000040882,100,617.0,,2024-04-09 08:41:49,2024-04-09 09:36:49,ads,mobile
11000040883,299,603.0,,2024-10-25 14:24:05,2024-10-25 15:20:05,ads,mobile
11000040884,49,1346.0,,2024-02-18 02:13:20,2024-02-18 03:01:20,referral,desktop
11000040885,62,,,2024-03-02 23:46:49,2024-03-03 00:39:49,direct,mobile
11000040886,282,559.0,,2024-10-08 01:12:06,2024-10-08 01:51:06,ads,mobile
11000040887,254,907.0,,2024-09-10 19:53:08,2024-09-10 20:16:08,direct,mobile
11000040888,297,835.0,,2024-10-23 22:05:11,2024-10-23 22:34:11,ads,mobile
11000040889,499,68.0,,2025-05-13 03:15:01,2025-05-13 03:28:01,direct,mobile
11000040890,93,99.0,,2024-04-02 17:06:05,2024-04-02 17:32:05,ads,desktop
11000040891,549,117.0,,2025-07-02 06:52:01,2025-07-02 06:53:01,ads,desktop
11000040892,549,,,2025-07-02 02:46:17,,direct,mobile
11000040893,213,491.0,,2024-07-31 07:09:24,2024-07-31 07:17:24,direct,mobile
11000040894,288,416.0,,2024-10-14 02:57:24,2024-10-14 03:04:24,direct,desktop
11000040895,171,,,2024-06-19 04:45:30,2024-06-19 04:46:30,social,mobile
11000040896,258,761.0,,2024-09-14 15:00:33,2024-09-14 15:11:33,direct,mobile
11000040897,94,149.0,,2024-04-03 00:57:12,2024-04-03 01:34:12,referral,mobile
11000040898,141,,,2024-05-20 23:32:40,2024-05-21 00:31:40,social,mobile
11000040899,149,698.0,,2024-05-28 05:07:10,2024-05-28 05:21:10,email,tablet
11000040900,461,,,2025-04-05 07:20:37,2025-04-05 07:30:37,ads,desktop
11000040901,426,472.0,,2025-03-01 13:53:03,2025-03-01 13:55:03,direct,desktop
11000040902,405,1409.0,,2025-02-08 10:18:16,2025-02-08 10:35:16,ads,desktop
11000040903,597,,,2025-08-19 19:36:34,2025-08-19 20:30:34,social,mobile
11000040904,122,458.0,,2024-05-01 23:23:26,2024-05-01 23:54:26,social,desktop
11000040905,531,,,2025-06-14 19:37:44,2025-06-14 19:45:44,ads,mobile
11000040906,361,,,2024-12-26 01:13:25,2024-12-26 01:36:25,email,mobile
11000040907,7,105.0,,2024-01-07 12:30:44,2024-01-07 12:53:44,email,mobile
11000040908,120,890.0,,2024-04-29 21:33:16,,direct,desktop
11000040909,21,157.0,,2024-01-21 21:17:13,2024-01-21 21:45:13,direct,mobile
11000040910,47,1209.0,,2024-02-16 10:00:35,2024-02-16 10:47:35,ads,tablet
11000040911,504,583.0,,2025-05-18 10:32:09,2025-05-18 11:21:09,ads,mobile
11000040912,413,,,2025-02-16 18:38:21,2025-02-16 19:10:21,social,desktop
11000040913,8,235.0,,2024-01-08 15:23:35,2024-01-08 15:58:35,referral,mobile
11000040914,90,,,2024-03-30 10:33:53,2024-03-30 10:50:53,email,mobile
11000040915,569,,,2025-07-22 09:24:37,2025-07-22 09:30:37,ads,desktop
11000040916,449,1045.0,,2025-03-24 17:04:37,2025-03-24 17:46:37,direct,mobile
11000040917,265,802.0,,2024-09-21 09:27:32,2024-09-21 09:40:32,ads,desktop
11000040918,303,1350.0,,2024-10-29 10:36:59,2024-10-29 10:45:59,direct,mobile
11000040919,153,1115.0,,2024-06-01 15:21:26,2024-06-01 16:21:26,referral,mobile
11000040920,398,443.0,,2025-02-01 16:36:14,2025-02-01 16:43:14,ads,mobile
11000040921,171,1042.0,,2024-06-19 07:58:34,2024-06-19 08:09:34,ads,mobile
11000040922,595,51.0,,2025-08-17 19:53:54,2025-08-17 20:04:54,direct,mobile
11000040923,496,,,2025-05-10 12:43:45,2025-05-10 13:41:45,direct,mobile
11000040924,210,787.0,,2024-07-28 17:20:04,2024-07-28 17:24:04,ads,desktop
11000040925,77,425.0,,2024-03-17 01:05:56,2024-03-17 01:15:56,direct,mobile
11000040926,267,1459.0,,2024-09-23 09:45:41,2024-09-23 09:51:41,ads,mobile
11000040927,57,,,2024-02-26 07:41:53,2024-02-26 07:47:53,ads,mobile
11000040928,284,,,2024-10-10 09:47:42,2024-10-10 10:18:42,social,desktop
11000040929,143,889.0,,2024-05-22 13:42:38,2024-05-22 14:13:38,direct,desktop
11000040930,398,957.0,,2025-02-01 10:47:45,2025-02-01 11:01:45,ads,mobile
11000040931,450,927.0,,2025-03-25 00:48:35,,referral,desktop
11000040932,419,279.0,,2025-02-22 17:48:45,2025-02-22 17:57:45,direct,mobile
11000040933,301,600.0,,2024-10-27 18:02:23,2024-10-27 18:37:23,social,desktop
11000040934,66,,,2024-03-06 23:27:43,2024-03-07 00:21:43,referral,mobile
11000040935,316,,,2024-11-11 20:48:38,2024-11-11 21:06:38,direct,desktop
11000040936,243,,,2024-08-30 21:37:48,2024-08-30 22:07:48,direct,mobile
11000040937,616,500.0,,2025-09-07 01:52:25,2025-09-07 02:35:25,ads,desktop
11000040938,237,317.0,,2024-08-24 11:33:39,2024-08-24 12:33:39,ads,tablet
11000040939,215,797.0,,2024-08-02 21:06:15,2024-08-02 22:04:15,social,mobile
11000040940,420,1498.0,,2025-02-23 02:43:09,2025-02-23 02:51:09,ads,tablet
11000040941,176,,,2024-06-24 22:54:19,2024-06-24 23:25:19,ads,mobile
11000040942,424,,,2025-02-27 09:34:42,2025-02-27 09:38:42,direct,desktop
11000040943,581,900.0,,2025-08-03 14:19:11,2025-08-03 14:55:11,ads,mobile
11000040944,406,460.0,,2025-02-09 22:20:20,2025-02-09 22:44:20,ads,desktop
11000040945,629,,,2025-09-20 08:27:42,2025-09-20 09:27:42,direct,mobile
11000040946,417,664.0,,2025-02-20 17:25:53,2025-02-20 18:14:53,direct,desktop
11000040947,458,803.0,,2025-04-02 16:15:32,2025-04-02 16:59:32,referral,mobile
11000040948,354,,,2024-12-19 04:48:11,2024-12-19 05:22:11,referral,mobile
11000040949,156,1142.0,,2024-06-04 02:43:27,2024-06-04 02:44:27,ads,mobile
11000040950,230,,,2024-08-17 04:45:40,2024-08-17 05:36:40,direct,mobile
11000040951,333,456.0,,2024-11-28 12:24:38,2024-11-28 13:04:38,email,mobile
11000040952,579,,,2025-08-01 13:09:35,2025-08-01 13:52:35,ads,desktop
11000040953,548,,,2025-07-01 19:38:42,2025-07-01 20:33:42,direct,mobile
11000040954,488,,,2025-05-02 15:41:01,2025-05-02 16:11:01,social,mobile
11000040955,152,230.0,,2024-05-31 06:50:05,2024-05-31 07:48:05,referral,desktop
11000040956,337,13.0,,2024-12-02 05:24:55,2024-12-02 06:24:55,social,desktop
11000040957,58,268.0,,2024-02-27 23:31:21,2024-02-27 23:55:21,direct,mobile
11000040958,292,,,2024-10-18 03:59:45,2024-10-18 04:42:45,email,mobile
11000040959,124,172.0,,2024-05-03 09:52:36,2024-05-03 09:55:36,social,mobile
11000040960,442,675.0,,2025-03-17 21:46:52,2025-03-17 22:12:52,ads,mobile
11000040961,573,976.0,,2025-07-26 09:41:26,2025-07-26 09:46:26,ads,desktop
11000040962,341,,,2024-12-06 15:17:27,2024-12-06 15:44:27,direct,mobile
11000040963,383,338.0,,2025-01-17 07:12:54,2025-01-17 08:01:54,direct,mobile
11000040964,104,1439.0,,2024-04-13 04:18:13,2024-04-13 04:38:13,referral,mobile
11000040965,367,32.0,,2025-01-01 12:25:43,2025-01-01 13:21:43,ads,mobile
11000040966,6,43.0,,2024-01-06 22:09:15,2024-01-06 22:22:15,referral,mobile
11000040967,534,,,2025-06-17 02:22:46,2025-06-17 02:38:46,direct,desktop
11000040968,214,1459.0,,2024-08-01 19:48:53,2024-08-01 20:33:53,ads,mobile
11000040969,394,,,2025-01-28 08:23:40,2025-01-28 08:59:40,referral,mobile
11000040970,544,,,2025-06-27 14:07:35,2025-06-27 14:45:35,direct,mobile
11000040971,77,120.0,,2024-03-17 17:38:55,2024-03-17 18:02:55,ads,desktop
11000040972,133,643.0,,2024-05-12 20:01:36,2024-05-12 20:13:36,direct,desktop
11000040973,163,1464.0,,2024-06-11 05:28:34,2024-06-11 06:09:34,referral,mobile
11000040974,301,1322.0,,2024-10-27 02:45:51,2024-10-27 03:43:51,direct,mobile
11000040975,408,1125.0,,2025-02-11 16:29:28,2025-02-11 17:12:28,direct,tablet
11000040976,386,1404.0,,2025-01-20 18:50:28,2025-01-20 19:10:28,social,mobile
11000040977,555,,,2025-07-08 01:09:29,2025-07-08 01:31:29,ads,mobile
11000040978,113,,,2024-04-22 10:53:10,2024-04-22 11:11:10,direct,tablet
11000040979,2,,,2024-01-02 10:43:12,2024-01-02 10:53:12,ads,mobile
11000040980,387,,,2025-01-21 23:59:32,2025-01-22 00:12:32,referral,mobile
11000040981,377,938.0,,2025-01-11 02:01:32,2025-01-11 02:49:32,referral,mobile
11000040982,421,482.0,,2025-02-24 01:45:20,2025-02-24 02:09:20,social,desktop
11000040983,260,428.0,,2024-09-16 11:33:04,2024-09-16 12:08:04,ads,mobile
11000040984,266,130.0,,2024-09-22 13:11:19,2024-09-22 13:37:19,ads,mobile
11000040985,304,1102.0,,2024-10-30 13:44:57,2024-10-30 14:39:57,social,mobile
11000040986,532,565.0,,2025-06-15 21:33:02,2025-06-15 21:49:02,referral,mobile
11000040987,538,152.0,,2025-06-21 07:23:33,2025-06-21 08:22:33,social,desktop
11000040988,555,,,2025-07-08 20:55:32,2025-07-08 21:18:32,social,desktop
11000040989,541,1436.0,,2025-06-24 09:59:37,2025-06-24 10:25:37,direct,mobile
11000040990,242,,,2024-08-29 22:17:43,2024-08-29 23:02:43,ads,desktop
11000040991,620,1202.0,,2025-09-11 09:43:13,2025-09-11 10:38:13,direct,mobile
11000040992,406,,,2025-02-09 05:26:02,2025-02-09 05:38:02,referral,desktop
11000040993,554,,,2025-07-07 15:13:24,2025-07-07 16:01:24,social,mobile
11000040994,557,1314.0,,2025-07-10 06:36:04,2025-07-10 07:26:04,ads,mobile
11000040995,532,,,2025-06-15 16:23:07,2025-06-15 16:36:07,ads,desktop
11000040996,145,687.0,,2024-05-24 02:49:26,2024-05-24 03:48:26,direct,desktop
11000040997,424,,,2025-02-27 18:13:17,2025-02-27 18:22:17,direct,mobile
11000040998,307,1449.0,,2024-11-02 12:31:02,,direct,mobile
11000040999,15,,,2024-01-15 19:11:23,2024-01-15 19:42:23,ads,mobile
11000041000,133,,,2024-05-12 04:32:32,2024-05-12 04:45:32,direct,mobile
11000041001,202,,,2024-07-20 19:09:34,2024-07-20 19:23:34,direct,mobile
11000041002,542,,,2025-06-25 03:28:30,2025-06-25 04:00:30,social,desktop
11000041003,345,,,2024-12-10 22:50:38,2024-12-10 23:50:38,social,desktop
11000041004,638,538.0,,2025-09-29 20:42:47,2025-09-29 20:49:47,ads,desktop
11000041005,254,1224.0,,2024-09-10 06:22:47,2024-09-10 06:56:47,direct,desktop
11000041006,19,407.0,,2024-01-19 17:50:36,2024-01-19 17:54:36,referral,desktop
11000041007,422,314.0,,2025-02-25 00:26:57,2025-02-25 00:45:57,referral,mobile
11000041008,222,,,2024-08-09 10:46:23,2024-08-09 11:21:23,referral,desktop
11000041009,177,711.0,,2024-06-25 18:53:20,2024-06-25 19:50:20,referral,mobile
11000041010,69,23.0,,2024-03-09 22:45:09,2024-03-09 22:50:09,email,mobile
11000041011,2,615.0,,2024-01-02 17:24:19,2024-01-02 17:59:19,ads,mobile
11000041012,48,320.0,,2024-02-17 22:50:50,2024-02-17 23:41:50,ads,desktop
11000041013,280,1138.0,,2024-10-06 06:13:33,2024-10-06 06:55:33,ads,desktop
11000041014,597,179.0,,2025-08-19 23:12:31,2025-08-20 00:12:31,referral,mobile
11000041015,568,927.0,,2025-07-21 09:21:11,,direct,mobile
11000041016,31,200.0,,2024-01-31 10:10:27,2024-01-31 10:24:27,referral,desktop
11000041017,606,,,2025-08-28 23:20:49,2025-08-29 00:11:49,ads,desktop
11000041018,568,215.0,,2025-07-21 23:42:26,2025-07-22 00:00:26,social,desktop
11000041019,9,798.0,,2024-01-09 01:31:56,2024-01-09 02:29:56,email,desktop
11000041020,122,,,2024-05-01 12:10:11,2024-05-01 12:51:11,email,mobile
11000041021,584,384.0,,2025-08-06 17:09:21,2025-08-06 17:17:21,direct,mobile
11000041022,144,1207.0,,2024-05-23 21:19:16,2024-05-23 22:02:16,direct,mobile
11000041023,605,1308.0,,2025-08-27 15:03:41,2025-08-27 15:35:41,direct,mobile
11000041024,609,168.0,,2025-08-31 18:04:26,2025-08-31 18:24:26,email,mobile
11000041025,238,,,2024-08-25 01:49:09,2024-08-25 02:23:09,ads,tablet
11000041026,514,1090.0,,2025-05-28 17:42:19,2025-05-28 18:42:19,referral,desktop
11000041027,121,,,2024-04-30 16:09:33,2024-04-30 16:34:33,direct,mobile
11000041028,93,387.0,,2024-04-02 07:34:00,2024-04-02 08:08:00,direct,mobile
11000041029,570,,,2025-07-23 20:57:34,2025-07-23 21:52:34,direct,mobile
11000041030,83,,,2024-03-23 08:10:12,2024-03-23 08:54:12,ads,desktop
11000041031,440,613.0,,2025-03-15 19:42:32,2025-03-15 19:47:32,direct,mobile
11000041032,323,935.0,,2024-11-18 15:19:04,2024-11-18 15:54:04,social,desktop
11000041033,70,1.0,,2024-03-10 05:42:47,2024-03-10 05:53:47,ads,mobile
11000041034,587,962.0,,2025-08-09 07:42:45,2025-08-09 07:56:45,referral,desktop
11000041035,288,939.0,,2024-10-14 23:45:06,2024-10-15 00:37:06,direct,mobile
11000041036,584,410.0,,2025-08-06 15:54:30,2025-08-06 16:27:30,direct,desktop
11000041037,470,,,2025-04-14 12:02:56,2025-04-14 12:11:56,social,mobile
11000041038,323,150.0,,2024-11-18 06:34:38,2024-11-18 06:43:38,direct,mobile
11000041039,42,85.0,,2024-02-11 19:52:13,2024-02-11 20:19:13,ads,mobile
11000041040,387,,,2025-01-21 19:31:44,2025-01-21 20:20:44,direct,mobile
11000041041,95,,,2024-04-04 13:39:42,2024-04-04 13:50:42,direct,mobile
11000041042,180,889.0,,2024-06-28 12:17:14,2024-06-28 13:14:14,social,desktop
11000041043,119,829.0,,2024-04-28 12:03:08,2024-04-28 12:39:08,ads,mobile
11000041044,112,798.0,,2024-04-21 15:05:06,2024-04-21 15:53:06,ads,mobile
11000041045,545,,,2025-06-28 20:55:34,2025-06-28 21:55:34,ads,mobile
11000041046,296,,,2024-10-22 07:10:07,2024-10-22 07:19:07,ads,mobile
11000041047,433,1041.0,,2025-03-08 00:40:45,2025-03-08 01:33:45,direct,mobile
11000041048,156,,,2024-06-04 15:32:52,2024-06-04 15:33:52,ads,mobile
11000041049,128,1495.0,,2024-05-07 03:08:11,2024-05-07 03:26:11,email,mobile
11000041050,543,1155.0,,2025-06-26 01:58:40,2025-06-26 02:27:40,direct,mobile
11000041051,157,1305.0,,2024-06-05 16:16:47,2024-06-05 16:32:47,ads,desktop
11000041052,399,,,2025-02-02 22:37:42,2025-02-02 23:13:42,ads,mobile
11000041053,570,1225.0,,2025-07-23 04:00:50,2025-07-23 04:37:50,ads,mobile
11000041054,429,159.0,,2025-03-04 13:22:58,,ads,mobile
11000041055,190,1130.0,,2024-07-08 18:46:42,2024-07-08 19:26:42,direct,mobile
11000041056,128,857.0,,2024-05-07 07:10:03,2024-05-07 07:30:03,direct,mobile
11000041057,252,,,2024-09-08 22:22:54,2024-09-08 23:16:54,referral,mobile
11000041058,504,1421.0,,2025-05-18 13:06:16,2025-05-18 13:48:16,referral,mobile
11000041059,613,976.0,,2025-09-04 09:07:36,2025-09-04 09:20:36,ads,mobile
11000041060,131,,,2024-05-10 02:00:55,2024-05-10 02:11:55,direct,mobile
11000041061,327,,,2024-11-22 07:27:14,2024-11-22 07:29:14,ads,desktop
11000041062,204,361.0,,2024-07-22 19:05:55,2024-07-22 19:44:55,direct,desktop
11000041063,242,503.0,,2024-08-29 14:52:31,2024-08-29 15:45:31,direct,desktop
11000041064,224,,,2024-08-11 08:24:53,2024-08-11 08:34:53,referral,mobile
11000041065,419,1257.0,,2025-02-22 12:20:12,2025-02-22 12:45:12,ads,mobile
11000041066,517,483.0,,2025-05-31 19:56:22,2025-05-31 20:25:22,referral,desktop
11000041067,4,180.0,,2024-01-04 23:27:04,2024-01-04 23:47:04,direct,mobile
11000041068,45,,,2024-02-14 20:00:36,2024-02-14 20:51:36,direct,mobile
11000041069,128,,,2024-05-07 03:30:39,2024-05-07 03:38:39,ads,mobile
11000041070,198,,,2024-07-16 23:43:40,2024-07-17 00:16:40,direct,desktop
11000041071,575,270.0,,2025-07-28 01:21:15,2025-07-28 01:40:15,email,desktop
11000041072,382,1017.0,,2025-01-16 00:21:45,2025-01-16 00:44:45,direct,mobile
11000041073,278,1110.0,,2024-10-04 17:58:23,2024-10-04 18:09:23,direct,mobile
11000041074,591,667.0,,2025-08-13 20:06:19,2025-08-13 20:47:19,social,mobile
11000041075,282,,,2024-10-08 16:15:06,2024-10-08 16:41:06,referral,desktop
11000041076,294,,,2024-10-20 08:33:00,2024-10-20 09:07:00,email,desktop
11000041077,342,,,2024-12-07 14:22:12,2024-12-07 14:36:12,direct,desktop
11000041078,581,966.0,,2025-08-03 02:15:25,2025-08-03 02:46:25,ads,mobile
11000041079,320,766.0,,2024-11-15 19:37:42,2024-11-15 20:11:42,referral,mobile
11000041080,573,,,2025-07-26 23:34:10,2025-07-27 00:03:10,direct,desktop
11000041081,583,1394.0,,2025-08-05 10:51:38,2025-08-05 11:08:38,referral,tablet
11000041082,547,572.0,,2025-06-30 02:55:31,2025-06-30 03:23:31,email,mobile
11000041083,490,,,2025-05-04 05:48:51,2025-05-04 06:22:51,direct,mobile
11000041084,421,,,2025-02-24 21:38:39,2025-02-24 22:05:39,direct,mobile
11000041085,441,643.0,,2025-03-16 12:22:05,2025-03-16 12:47:05,direct,desktop
11000041086,148,1018.0,,2024-05-27 13:32:43,2024-05-27 14:03:43,direct,mobile
11000041087,424,,,2025-02-27 06:06:48,2025-02-27 06:54:48,ads,mobile
11000041088,330,1193.0,,2024-11-25 11:50:34,2024-11-25 12:37:34,email,mobile
11000041089,607,863.0,,2025-08-29 01:21:23,2025-08-29 02:00:23,ads,desktop
11000041090,101,,,2024-04-10 12:04:46,2024-04-10 12:36:46,social,mobile
11000041091,552,450.0,,2025-07-05 11:15:21,2025-07-05 11:30:21,email,tablet
11000041092,142,,,2024-05-21 15:32:14,2024-05-21 16:19:14,ads,mobile
11000041093,351,1207.0,,2024-12-16 19:55:51,2024-12-16 20:52:51,ads,mobile
11000041094,603,1262.0,,2025-08-25 07:21:07,2025-08-25 07:35:07,direct,tablet
11000041095,14,,,2024-01-14 12:37:03,2024-01-14 13:00:03,direct,mobile
11000041096,551,,,2025-07-04 21:07:10,2025-07-04 21:23:10,social,mobile
11000041097,303,72.0,,2024-10-29 15:15:38,2024-10-29 16:11:38,direct,mobile
11000041098,447,89.0,,2025-03-22 02:51:12,2025-03-22 03:45:12,direct,desktop
11000041099,262,346.0,,2024-09-18 03:51:40,2024-09-18 04:05:40,ads,mobile
11000041100,382,83.0,,2025-01-16 12:31:41,2025-01-16 12:43:41,direct,mobile
11000041101,635,,,2025-09-26 18:00:41,2025-09-26 18:44:41,direct,desktop
11000041102,372,,,2025-01-06 13:11:35,2025-01-06 13:55:35,direct,desktop
11000041103,440,,,2025-03-15 17:47:16,2025-03-15 18:33:16,direct,mobile
11000041104,40,568.0,,2024-02-09 22:43:29,2024-02-09 23:38:29,ads,desktop
11000041105,614,113.0,,2025-09-05 16:54:46,2025-09-05 17:25:46,direct,desktop
11000041106,525,1391.0,,2025-06-08 07:34:38,2025-06-08 08:11:38,email,desktop
11000041107,147,1398.0,,2024-05-26 17:24:12,2024-05-26 17:29:12,ads,tablet
11000041108,90,,,2024-03-30 12:36:12,2024-03-30 13:14:12,ads,mobile
11000041109,489,,,2025-05-03 20:59:48,2025-05-03 21:14:48,referral,mobile
11000041110,117,1018.0,,2024-04-26 06:38:20,2024-04-26 07:11:20,social,desktop
11000041111,251,755.0,,2024-09-07 10:52:18,2024-09-07 11:44:18,social,mobile
11000041112,604,,,2025-08-26 03:37:22,2025-08-26 04:36:22,direct,mobile
11000041113,212,,,2024-07-30 13:22:00,2024-07-30 13:50:00,social,desktop
11000041114,120,,,2024-04-29 07:26:27,2024-04-29 08:19:27,direct,desktop
11000041115,467,1360.0,,2025-04-11 12:14:55,2025-04-11 12:27:55,social,mobile
11000041116,495,,,2025-05-09 03:08:56,2025-05-09 03:18:56,ads,mobile
11000041117,37,,,2024-02-06 09:38:36,2024-02-06 10:01:36,direct,mobile
11000041118,510,1207.0,,2025-05-24 23:17:26,2025-05-25 00:11:26,ads,mobile
11000041119,382,448.0,,2025-01-16 03:29:20,2025-01-16 03:40:20,social,mobile
11000041120,7,,,2024-01-07 17:21:45,2024-01-07 17:25:45,direct,mobile
11000041121,530,,,2025-06-13 13:56:25,2025-06-13 14:20:25,direct,mobile
11000041122,417,,,2025-02-20 01:18:38,2025-02-20 01:41:38,ads,desktop
11000041123,587,1125.0,,2025-08-09 04:29:26,2025-08-09 05:14:26,direct,mobile
11000041124,167,1036.0,,2024-06-15 22:34:40,2024-06-15 22:53:40,direct,mobile
11000041125,453,241.0,,2025-03-28 02:23:02,2025-03-28 03:02:02,ads,tablet
11000041126,581,19.0,,2025-08-03 04:54:25,2025-08-03 05:10:25,direct,mobile
